,Date,VCB_Close,VIC_Close,VHM_Close,BID_Close,TCB_Close,CTG_Close,HPG_Close,VPB_Close,FPT_Close,MBB_Close
342,20200521,35.3157,87.122,57.4752,22.6583,10.6678,15.3135,9.138,8.0613,21.0809,6.8173
343,20200522,35.2287,85.6996,56.3699,22.43,10.2071,15.2134,9.3966,7.8818,20.7175,6.6818
344,20200525,35.2722,86.3219,56.591,22.6297,10.2071,15.3802,9.4139,7.8328,20.7175,6.7011
345,20200526,35.8811,86.1441,56.2962,23.971,10.2556,15.4469,9.7932,7.8818,20.8671,6.8173
346,20200527,36.0551,86.1441,55.0435,22.7153,10.1344,14.9465,9.3794,7.5065,20.525,6.7011
347,20200528,36.7509,86.233,55.2646,23.229,10.1344,15.0466,9.3794,7.5391,20.525,6.7011
348,20200529,37.0554,86.233,56.4436,22.8866,10.0374,15.0132,9.4484,7.6207,20.5037,6.6624
349,20200601,37.6208,86.4108,58.2857,23.657,10.3284,15.6805,9.5346,8.0123,20.6533,6.9142
350,20200602,37.6643,85.9663,57.3278,23.1434,10.2556,15.6471,9.3277,7.8655,20.525,6.9335
351,20200603,38.2297,86.0552,57.4015,23.4002,10.3526,16.0141,9.2932,7.9307,20.803,6.9916
352,20200604,38.7081,85.344,57.1068,23.8568,10.2799,16.4478,9.1725,7.8328,20.6961,6.9723
353,20200605,38.7081,84.455,56.9594,24.028,10.4011,16.3144,9.3277,7.996,20.8244,6.9335
354,20200608,38.8821,85.344,57.3278,25.1124,10.5223,16.6146,9.5518,7.9797,21.1023,7.011
355,20200609,38.9256,85.5218,57.1804,24.7414,10.4496,16.1476,9.3449,7.8655,20.9313,7.011
356,20200610,38.9691,84.9884,57.1068,24.8271,10.5951,16.4478,9.3104,7.8818,20.8671,7.2047
357,20200611,38.2732,82.677,56.3699,23.1148,10.1344,15.3135,8.7932,7.5391,19.6698,6.7786
358,20200612,37.2294,81.6102,55.2646,24.2563,10.2556,15.547,9.138,7.5391,20.0974,6.8367
359,20200615,35.6636,79.121,51.5803,22.7724,9.7465,14.8798,8.7587,7.0496,19.6698,6.5849
360,20200616,36.403,83.0326,55.1909,23.229,9.9889,15.5137,9.0346,7.2454,19.9264,6.7399
361,20200617,36.6205,81.6991,56.0015,23.0007,9.8435,15.3468,9.0518,7.2943,19.8195,6.7011
362,20200618,36.9684,80.899,56.3699,23.1148,9.795,15.2801,9.2415,7.278,19.9264,6.7011
363,20200619,37.1424,86.4997,56.3699,23.657,9.9405,15.5804,9.4311,7.4412,20.0974,6.7786
364,20200622,37.1859,86.1441,57.6963,23.5714,10.0617,15.6471,9.4139,7.4086,20.0974,6.7786
365,20200623,37.4033,83.7438,57.2541,23.229,10.0132,15.5137,9.3104,7.4249,20.3326,6.7786
366,20200624,36.8379,84.1883,55.7804,23.0007,9.9405,15.2134,9.3104,7.278,20.183,6.798
367,20200625,36.403,83.0326,55.633,22.8295,9.795,15.1467,9.4139,7.1801,20.0119,6.7205
368,20200626,36.229,81.3435,55.7067,22.7724,9.8677,15.0466,9.3794,7.1801,20.0333,6.7205
369,20200629,35.4462,79.121,54.5277,21.9734,9.5283,14.6129,9.1897,6.8537,19.6912,6.5268
370,20200630,34.9243,79.121,55.633,21.6309,9.4798,14.3793,9.2415,6.6742,19.5202,6.43
371,20200701,35.9681,80.899,56.6646,22.3729,9.601,14.8798,9.4484,7.0496,19.7553,6.5462
372,20200702,35.9246,79.9211,56.6646,22.2587,9.5768,14.8798,9.5173,7.0006,19.734,6.5268
373,20200703,36.0986,80.1878,57.3278,22.3158,9.601,14.8798,9.4828,6.9516,19.7767,6.5268
374,20200706,36.0551,81.2546,59.5384,22.8866,9.8192,15.3802,9.5173,7.1801,20.0119,6.5849
375,20200707,36.2725,80.899,59.5384,23.1719,9.8192,15.6471,9.776,7.0822,20.2899,6.6237
376,20200708,36.0986,80.7212,59.2437,23.1434,9.7465,15.7806,9.6725,7.1475,20.3968,6.643
377,20200709,36.3595,80.899,59.5384,23.7427,10.1587,16.0808,9.707,7.4575,20.6747,6.7592
378,20200710,35.9681,81.2546,58.5068,23.6856,9.9162,15.8806,9.5691,7.3922,20.4395,6.6818
379,20200713,36.0551,81.1657,58.2857,23.5714,9.8435,15.9807,9.5346,7.2943,20.803,6.6624
380,20200714,36.0986,81.1657,59.3173,23.5429,9.7465,16.0475,9.6208,7.2454,20.7602,6.643
381,20200715,36.316,80.4545,59.7595,23.6,9.9889,16.0808,9.6725,7.3433,20.7816,6.7011
382,20200716,36.316,82.677,60.0542,23.6,10.1829,16.0808,9.8622,7.3759,20.7816,6.7786
383,20200717,36.0116,81.3435,59.3173,23.7427,9.9889,16.0808,9.8449,7.5228,20.5678,6.7786
384,20200720,35.7506,80.1878,58.3594,23.2861,9.9405,15.8806,9.6553,7.4086,20.2685,6.6624
385,20200721,35.8811,80.1878,58.0647,23.2861,9.9405,15.914,9.6897,7.4249,20.4395,6.7011
386,20200722,35.8811,79.8322,57.1068,22.8295,9.8192,15.5804,9.6897,7.327,20.2685,6.643
387,20200723,35.8811,80.01,58.0647,22.7439,9.8435,15.5804,9.7242,7.3433,20.4181,6.6043
388,20200724,35.2287,78.232,56.0015,21.8022,9.4556,14.8464,9.2587,6.919,19.6271,6.3912
389,20200727,33.489,75.565,52.2435,20.2897,8.8009,13.8122,8.9484,6.4458,18.6863,5.9458
390,20200728,34.1414,75.7428,55.8541,21.6024,9.0919,14.4794,9.4311,6.7558,19.5415,6.3138
391,20200729,33.7065,74.2315,54.5277,21.0887,8.8009,13.9122,9.1677,6.511,19.0498,6.062
392,20200730,33.663,75.6539,56.4436,21.2314,9.0191,14.2459,9.3152,6.6253,19.3064,6.1395
393,20200731,33.2281,77.7875,57.2541,20.9175,8.8009,14.1458,9.1466,6.5926,19.0284,6.1007
394,20200803,34.2719,77.8764,57.8436,21.2314,9.0191,14.5128,9.6524,6.8374,19.6271,6.275
395,20200804,35.6201,78.232,58.2121,21.6309,9.1404,14.713,9.6945,6.8864,19.905,6.3525
396,20200805,35.9681,77.343,58.6542,22.1161,9.4313,15.1133,10.1582,7.0169,20.0974,6.4106
397,20200806,36.0116,77.7875,58.6542,21.8307,9.3101,14.9465,10.1371,6.968,20.0119,6.3331
398,20200807,36.0551,77.7875,58.6542,21.7451,9.2858,15.18,10.2003,6.9353,20.1402,6.3138
399,20200810,35.6201,78.4098,58.6542,21.7451,9.4071,15.2134,10.2425,6.968,20.183,6.3719
400,20200811,35.7071,77.7875,58.5068,21.9734,9.4313,15.4803,10.2214,7.0006,20.0974,6.3912
401,20200812,35.7071,77.6986,58.5068,22.3729,9.5283,15.6137,10.2425,7.0822,20.3112,6.5268
402,20200813,36.0986,78.232,58.5068,22.6297,9.601,15.8473,10.3268,7.0985,20.5037,6.5656
403,20200814,35.6636,77.6986,58.7279,22.2587,9.601,15.6805,10.1582,6.9843,20.4395,6.643
404,20200817,35.7941,77.9653,58.7279,22.0875,9.7465,15.6805,10.2425,6.9516,20.5264,6.6237
405,20200818,35.7941,76.8985,58.6542,21.9163,9.7222,15.4803,10.1793,6.9516,20.4609,6.5849
406,20200819,36.0986,76.8985,58.9489,22.0304,9.795,15.547,10.2214,6.9843,20.4609,6.6043
407,20200820,36.0986,76.454,58.9489,21.8307,9.698,15.547,10.1582,6.968,20.5483,6.6043
408,20200821,36.0551,76.5429,58.5805,22.2302,9.8677,16.2143,10.2636,7.1475,20.7011,6.7011
409,20200824,36.49,79.121,58.9489,22.6297,10.1587,16.281,10.4533,7.5717,21.1597,6.8948
410,20200825,36.49,80.899,58.6542,22.5441,10.3284,16.4812,10.3479,7.5065,21.3344,6.9916
411,20200826,36.316,80.899,58.5805,22.4585,10.2314,16.4812,10.2003,7.4738,21.1379,6.9335
412,20200827,36.316,80.899,57.8436,22.3158,10.2556,16.5145,10.2425,7.5391,21.7711,6.9335
413,20200828,36.2725,79.9211,57.9173,23.1434,10.4738,16.7481,10.2425,7.7023,21.793,6.9335
414,20200831,36.0986,80.01,57.8436,23.3717,10.3284,17.1484,10.3479,7.6207,21.6183,6.9529
415,20200901,36.0986,82.4103,57.991,23.6285,10.5223,17.4487,10.4533,7.637,21.793,7.011
416,20200903,37.4903,84.0105,58.6542,24.0851,10.6678,17.3152,10.5376,7.7349,22.0113,7.0497
417,20200904,36.9249,83.566,58.9489,24.028,10.5951,17.3486,10.5165,7.6533,21.8366,6.9916
418,20200907,36.3595,81.3435,58.2857,23.1719,10.2799,16.6814,10.3268,7.3433,21.1815,6.8561
419,20200908,35.8811,80.4545,57.8436,23.3146,10.4254,17.0483,10.39,7.4738,21.6183,6.8948
420,20200909,35.7506,80.4545,57.9173,23.2861,10.2799,16.8815,10.3268,7.4575,21.4872,6.8754
421,20200910,35.7071,80.4545,57.5489,23.1148,10.4011,16.8815,10.3479,7.4412,21.4872,6.8948
422,20200911,35.7941,80.9879,57.2541,23.0863,10.3284,17.0817,10.3057,7.4575,21.4654,6.9142
423,20200914,36.0986,82.7659,57.1068,23.1148,10.4254,17.0817,10.3689,7.5717,21.5309,7.0304
424,20200915,35.8811,84.455,56.591,23.2575,10.3526,16.9483,10.4111,7.5228,21.8366,7.011
425,20200916,36.0551,84.8995,56.8857,23.1434,10.3769,16.8148,10.4111,7.5065,22.055,7.011
426,20200917,35.8811,83.566,56.5173,23.1148,10.3284,16.8815,10.7062,7.4575,21.8366,7.011
427,20200918,36.0551,83.566,56.6646,23.4002,10.5708,17.2152,10.8326,7.5881,22.3607,7.2628
428,20200921,36.0986,85.344,56.812,23.2861,10.8133,17.1818,10.8326,7.6207,22.3607,7.379
429,20200922,36.5335,84.0994,56.591,23.229,10.8375,17.2152,10.7694,7.637,22.4044,7.4371
430,20200923,37.1424,84.0105,57.1068,23.6285,10.8133,17.5154,10.8748,7.7676,22.317,7.4371
431,20200924,37.4468,82.677,56.812,23.3431,10.886,17.3486,10.8115,7.6533,22.055,7.592
432,20200925,37.4033,82.4992,56.812,23.2861,10.8618,17.4821,10.8537,7.6044,22.186,7.592
433,20200928,37.4033,82.4992,56.4436,23.5714,11.08,18.116,11.1277,7.7676,22.317,7.747
434,20200929,36.7944,81.3435,55.4857,23.2005,10.9345,17.749,11.1066,7.7512,21.924,7.6114
435,20200930,36.577,81.3435,55.633,23.2861,10.9587,17.7156,11.1277,7.7512,21.8366,7.6501
436,20201001,36.8814,82.2325,56.812,23.3717,11.0557,17.749,11.3806,7.8655,22.186,7.6889
437,20201002,36.5335,83.566,55.9278,23.2005,10.9345,17.9825,11.2541,7.7186,21.9677,7.6889
438,20201005,36.316,82.9437,56.0015,23.0578,10.9345,18.3495,11.5281,7.8981,22.055,7.8842
439,20201006,36.49,81.6102,56.0752,23.0863,10.8618,18.1493,11.9074,7.8818,22.055,7.951
440,20201007,36.9684,82.2325,56.591,23.0863,10.5708,18.0159,11.7178,7.7512,22.0113,7.8396
441,20201008,36.8814,82.0547,56.4436,23.0578,10.3526,18.116,11.8442,7.6533,22.317,7.8619
442,20201009,36.8814,83.2104,56.7383,23.0292,10.3526,18.4496,12.0128,7.637,22.186,7.8173
443,20201012,37.3598,83.4771,57.1068,23.3717,10.2799,19.4171,11.9074,7.637,22.2297,7.8173
444,20201013,37.6208,83.6549,57.5489,23.5429,10.3769,20.3846,11.8021,7.637,22.1423,7.7951
445,20201014,38.3602,84.455,57.8436,24.4846,11.08,20.0176,11.9496,7.8328,22.2734,7.8619
446,20201015,38.5341,86.6775,57.1068,24.1136,11.08,20.051,12.2446,7.8492,22.3607,7.8396
447,20201016,38.3602,86.7664,56.7383,24.0851,10.983,20.785,12.2657,8.0287,23.2342,7.951
448,20201019,38.0557,86.8553,56.0752,23.9139,11.1527,21.4522,12.1814,7.9797,23.2778,8.1291
449,20201020,38.1427,86.9442,56.1488,23.971,11.5891,21.4189,12.3711,8.0939,23.2342,8.3296
450,20201021,37.4903,86.4997,56.2962,24.1707,11.5164,20.7182,12.2657,8.1918,23.0595,8.2628
451,20201022,37.6643,88.9889,57.1068,24.5132,11.6134,21.3521,12.4765,8.355,23.5836,8.3741
452,20201023,38.0557,92.456,58.5805,24.4275,11.6376,21.2187,13.0244,8.3877,23.5399,8.3964
453,20201026,37.4033,93.4339,57.8436,23.4002,11.3224,20.3513,12.9823,7.9307,23.0595,8.196
454,20201027,37.4033,93.9673,57.1804,23.229,11.2982,20.5181,13.2352,7.9471,22.7538,7.9732
455,20201028,36.6205,89.0778,55.7067,22.43,10.8618,19.9509,12.8137,7.5717,22.1423,7.8173
456,20201029,36.3595,89.5223,56.1488,22.059,10.5708,19.4171,12.898,7.6044,22.2297,7.9287
457,20201030,36.0986,94.6785,56.0015,21.9734,10.3526,19.3504,12.8769,7.7023,22.4917,7.9287
458,20201102,37.3163,94.6785,55.9278,22.2017,10.3769,20.2845,12.898,7.7676,22.5791,8.0178
459,20201103,36.9684,92.8116,55.8541,22.487,10.6678,20.1511,12.9401,7.8165,23.0595,8.1291
460,20201104,36.9684,92.0115,55.9278,22.6868,10.7405,20.418,12.919,7.8981,23.1468,8.2182
461,20201105,36.9684,92.9005,55.7804,22.2873,10.5708,20.1844,12.7504,7.7349,22.7101,8.1514
462,20201106,36.9684,93.4339,55.7804,22.2873,10.4738,20.1844,12.8137,7.6696,22.8848,8.0178
463,20201109,37.1859,94.3229,57.4752,22.4014,10.692,20.6515,13.2773,7.7839,23.3215,8.1291
464,20201110,37.0119,93.8784,57.0331,22.487,10.7163,20.418,13.193,7.7512,23.1468,8.0623
465,20201111,36.9249,94.0562,56.4436,22.487,10.6678,20.3513,13.193,7.7512,23.1468,8.1291
466,20201112,37.5773,94.9452,56.8857,22.6012,10.8133,20.6849,13.2562,7.7839,23.3652,8.3296
467,20201113,37.7948,95.4786,57.6963,23.0007,11.1527,21.3188,13.467,7.996,23.4962,8.5968
468,20201116,37.3163,90.678,56.4436,22.7724,11.1042,21.2854,13.5934,7.8818,23.2778,8.4855
469,20201117,38.0992,94.234,57.6963,23.0007,11.3224,21.6858,14.0571,8.1592,23.5836,8.7082
470,20201118,38.0992,93.2561,56.9594,22.858,11.3224,21.8526,14.584,8.1266,23.5836,8.7528
471,20201119,39.23,92.456,57.1068,23.0578,11.3467,22.2196,14.8369,8.3224,24.064,8.6859
472,20201120,40.2303,92.2782,57.8436,23.5144,11.3467,22.1528,15.0476,8.3224,24.1076,8.5968
473,20201123,39.8389,92.2782,59.391,23.4573,11.4436,21.9527,15.8063,8.3224,24.4134,8.5523
474,20201124,40.1868,92.456,61.749,23.229,11.4679,21.8526,15.8063,8.3713,,8.6191
475,20201125,40.6652,93.8784,61.5279,23.5714,11.4436,22.0194,15.0055,8.714,24.1076,8.6637
476,20201126,40.8827,94.3229,60.9384,24.3134,11.4436,22.72,14.7947,8.8772,24.326,8.6859
477,20201127,41.1002,93.5228,61.1595,24.2278,11.4921,22.72,15.2794,8.8119,24.5444,8.9087
478,20201130,40.4478,92.3671,60.8648,23.7997,11.6861,22.353,14.9633,8.7467,24.195,9.0646
479,20201201,40.0129,93.345,61.3806,23.7997,11.8801,22.6199,15.0055,9.1057,24.1076,9.2873
480,20201202,40.6652,93.345,62.7806,23.6856,12.171,22.5198,14.879,9.0404,24.2823,9.51
481,20201203,40.6652,94.0562,62.5595,23.7427,12.1225,22.5532,15.5323,9.2362,24.2823,9.3541
482,20201204,39.6214,94.0562,62.5595,23.7712,12.0255,23.1537,15.5745,9.073,24.326,9.3318
483,20201207,40.4913,94.0562,62.4122,24.5417,12.1467,23.1537,16.1014,9.1709,24.326,9.3095
484,20201208,40.4913,93.345,62.1911,24.3705,12.1225,23.0203,16.1857,9.2525,24.5444,9.51
485,20201209,41.97,94.234,62.6332,24.9983,12.4862,23.0203,16.2278,9.2852,25.1121,9.5323
486,20201210,42.2745,93.2561,61.6016,25.0839,12.268,22.6866,15.8485,9.1383,24.6754,9.3764
487,20201211,42.2745,94.9452,62.6332,26.1398,12.4377,23.1871,16.3543,9.2362,24.8938,9.5768
488,20201214,43.4488,96.8121,64.1069,26.5393,12.7044,23.6208,16.544,9.3668,24.9811,9.7327
489,20201215,42.5354,95.123,63.3701,26.311,12.6801,23.3539,16.27,9.1709,24.7627,9.5768
490,20201216,43.4488,95.123,63.5175,27.0529,13.553,23.6208,16.3543,9.5626,24.9374,9.9109
491,20201217,41.7526,93.0783,62.4122,26.4822,13.7469,23.0788,15.8696,9.6605,24.6754,9.8441
492,20201218,43.0138,93.0783,62.8543,26.8246,14.1591,23.4172,16.27,10.3295,24.8501,10.2895
493,20201221,43.3651,94.5896,64.1806,27.0815,14.2561,23.5864,16.2489,10.7701,25.1121,10.3563
494,20201222,42.9266,93.9673,64.0333,26.739,14.1591,23.5525,16.5861,10.7701,25.3742,10.334
495,20201223,42.7512,93.9673,64.4017,26.5963,13.9166,23.3495,16.8601,10.4438,25.1121,10.2004
496,20201224,42.6635,93.9673,63.5911,25.9685,13.553,22.9773,16.839,10.2806,24.8938,10.1559
497,20201225,42.7951,94.1451,64.5491,26.5963,14.3288,23.4849,17.1762,10.607,25.1558,10.2895
498,20201228,42.9705,94.1451,64.6227,27.0815,14.4015,23.2141,17.5134,10.5417,25.2868,10.2672
499,20201229,43.4966,94.6785,66.5386,27.5951,14.4258,23.1126,17.5345,10.3459,25.5925,10.2227
500,20201230,42.9266,96.4565,66.4649,27.4239,14.4985,23.248,17.2394,10.3785,25.3742,10.2004
501,20201231,42.9266,96.1898,65.9491,27.7998,15.2744,23.3833,17.4713,10.607,25.8109,10.2449
502,20210104,43.4089,96.012,67.7913,28.0029,16.0017,24.0263,17.8295,11.1618,26.2913,10.6681
503,20210105,43.5405,97.5233,70.444,27.7998,16.0259,23.9586,17.8506,11.2107,27.3831,11.2026
504,20210106,46.0398,97.9678,69.8545,28.3221,16.0987,25.6168,18.0403,11.2271,27.2521,11.2694
505,20210107,46.9167,97.8789,69.8545,28.3801,16.7775,26.2936,18.0403,11.3902,27.2958,11.5367
506,20210108,45.9521,99.3902,71.0334,28.148,17.3109,26.192,18.0192,11.6024,27.6452,11.8485
507,20210111,45.8205,101.1682,75.9704,28.0029,17.0927,26.192,18.1457,11.4882,28.2566,11.7371
508,20210112,46.3029,101.7016,76.1915,28.2931,17.02,26.0567,18.9254,11.3902,28.737,11.6481
509,20210113,45.9521,98.7679,74.3493,28.119,17.0442,26.1582,18.8411,11.6513,29.0427,11.5812
510,20210114,45.5575,98.1456,73.3914,28.3511,17.3352,26.4966,18.7358,12.0103,28.999,11.7594
511,20210115,45.2505,98.8568,74.8651,28.3511,17.8686,26.7335,18.7568,12.1572,29.0864,11.9153
512,20210118,45.2944,98.0567,74.423,28.2351,17.5534,26.1244,18.799,11.8961,28.9554,11.6703
513,20210119,43.4089,91.3003,71.3282,26.2618,16.4381,24.297,17.5345,11.0639,27.0774,10.8686
514,20210120,43.4528,91.8337,71.844,26.4069,16.7291,24.1278,17.5766,11.1618,27.6452,10.8686
515,20210121,45.1628,93.4339,72.9493,26.9873,17.5534,25.0415,18.6304,11.8145,28.6497,11.4922
516,20210122,45.1628,93.345,73.1703,26.2618,17.6019,25.4476,18.3986,11.9124,29.2174,11.4031
517,20210125,44.9436,93.1672,73.3177,25.8846,17.3594,24.9061,18.4196,11.7166,29.2611,11.2249
518,20210126,44.242,90.2335,72.2124,24.6948,16.9715,23.3495,17.8295,11.0476,28.8244,11.4031
519,20210127,42.7074,88.9,69.1913,23.9693,16.2442,22.0636,16.9865,10.3948,27.5142,10.6904
520,20210128,39.7258,82.677,64.4017,22.3153,15.1289,20.5408,15.8063,9.6768,25.5925,9.9554
521,20210129,40.7781,88.3666,68.8965,23.1568,15.5168,20.6423,16.5018,9.791,27.3831,10.4454
522,20210201,39.945,88.011,65.0649,22.6925,15.6138,21.6575,16.1646,10.1174,27.7325,9.7995
523,20210202,42.3127,94.1451,69.5597,22.8376,16.4866,22.9434,17.0708,10.8191,28.8244,10.4009
524,20210203,43.3651,95.5675,71.6229,23.9983,16.9715,23.6202,17.7031,11.5697,30.5713,10.8017
525,20210204,43.3651,93.345,72.5072,24.0854,16.9715,23.4849,17.6188,11.9451,31.6631,10.7127
526,20210205,43.8474,95.5675,73.1703,24.2595,17.6019,24.2293,17.9138,12.0756,31.8378,11.0245
527,20210208,41.2604,89.789,69.7808,23.2729,16.9715,23.0449,17.2394,11.7493,31.139,10.6458
528,20210209,42.6197,94.4118,71.3282,23.6791,17.4564,23.9586,17.6188,12.5652,32.5803,11.0245
529,20210217,43.8474,96.012,74.423,24.4336,18.6202,24.9061,18.3143,13.43,34.0215,11.4922
530,20210218,44.7244,97.79,76.0441,25.1881,18.8626,24.9061,18.4829,13.479,34.1525,11.6703
531,20210219,44.4174,96.901,75.9704,25.5944,18.7656,25.0415,18.3143,13.2505,33.4537,11.9599
532,20210222,44.1105,97.5233,77.9599,25.3912,18.7171,25.0415,18.2932,13.3648,33.5411,11.8931
533,20210223,43.8474,97.79,77.5915,25.5363,19.299,25.0753,18.251,13.2179,32.9733,12.2049
534,20210224,43.0143,96.1898,75.7494,24.985,18.9596,25.3799,18.3775,12.9568,32.9296,12.0267
535,20210225,43.0582,96.8121,75.7494,24.9269,18.9596,25.2445,18.6093,12.9242,33.279,12.1603
536,20210226,43.0582,96.901,74.8651,25.3042,19.0323,25.2107,19.2205,13.0547,33.279,12.3162
537,20210301,43.4966,96.4565,75.8967,25.5944,19.493,25.786,19.4734,13.3158,34.0215,12.628
538,20210302,43.5405,96.1898,75.7494,25.5653,19.5415,25.7183,19.6841,13.2995,34.0215,12.5167
539,20210303,43.1458,95.0341,74.7914,25.4203,19.5657,26.1244,19.7263,13.5769,33.9341,12.4721
540,20210304,42.6635,95.0341,73.6861,24.8109,18.9353,25.9213,19.3469,13.5443,33.148,12.0935
541,20210305,42.2689,94.5007,72.5072,24.6077,19.0081,25.7183,19.3891,13.6422,33.148,12.1826
542,20210308,41.7427,94.234,71.6229,24.6368,18.8384,25.6506,19.5155,13.4953,33.1043,12.2939
543,20210309,41.655,92.7227,72.3598,24.2885,18.8869,25.1768,19.3259,13.6422,32.7549,12.1603
544,20210310,41.8743,94.234,73.6125,24.3756,19.0566,25.4137,19.2205,13.7075,33.3227,12.4498
545,20210311,42.2251,94.1451,73.6861,25.1301,19.4687,25.8536,19.5577,14.2786,33.4974,12.5835
546,20210312,42.0058,94.1451,73.6125,25.1591,19.4202,25.6844,19.5788,14.5234,33.41,12.5835
547,20210315,42.2251,94.234,73.5388,24.956,19.4445,25.7183,19.5998,14.6213,33.41,12.873
548,20210316,41.962,93.7006,73.3177,24.6077,19.3233,25.5152,19.4312,14.4744,35.3753,12.7616
549,20210317,41.9181,93.0783,73.1703,25.1301,19.5415,26.7673,19.5155,14.556,35.288,12.9175
550,20210318,42.7512,94.7674,73.4651,26.1167,20.3416,27.4103,19.642,14.964,35.3753,13.0066
551,20210319,41.3043,96.3676,72.065,26.1167,20.3658,27.3764,19.8738,14.7518,34.8513,13.0066
552,20210322,42.532,95.3897,73.1703,25.9136,20.0264,27.8164,19.7052,14.6539,34.3709,12.7616
553,20210323,42.0058,94.6785,72.7282,25.3622,19.6142,27.4103,19.642,14.5234,34.4145,12.628
554,20210324,41.5235,95.9231,71.6229,24.4626,19.0566,26.3951,19.1573,14.3928,33.6284,12.2939
555,20210325,41.6989,98.1456,71.2545,24.5207,19.0808,26.6658,18.9676,14.1154,33.4537,12.2717
556,20210326,41.6112,99.9236,70.5176,24.4336,19.1051,26.4289,19.4734,14.1644,33.2354,12.2494
557,20210329,41.7866,100.2792,70.8861,24.6948,19.1778,27.0719,19.5155,14.5234,33.8905,12.5835
558,20210330,41.5673,104.013,70.9598,24.8689,19.4202,27.3426,19.5788,14.6702,33.6721,12.6057
559,20210331,41.5673,104.8131,71.6966,24.9269,19.59,27.1734,19.7263,14.5723,33.9341,12.5389
560,20210401,42.4881,109.347,72.9493,25.5073,19.8809,27.7825,20.4428,14.9803,34.8076,13.0066
561,20210402,42.8828,109.347,74.2019,26.1167,20.0021,27.9517,20.6747,15.0782,34.8513,13.1848
562,20210405,44.7244,110.5027,74.9388,26.4359,20.1233,28.4255,20.78,15.1598,34.7639,13.5412
563,20210406,44.6805,112.903,74.9388,26.552,20.4628,29.1023,20.8222,15.1598,34.6766,13.9866
564,20210407,44.6805,113.5253,74.0546,26.4359,20.4628,29.1023,20.8433,15.1761,34.7639,14.1648
565,20210408,43.8474,111.4806,73.4651,26.0006,20.3416,28.8316,20.8011,15.2414,34.7639,13.8975
566,20210409,42.7512,111.0361,72.8756,25.7104,20.1718,28.7639,20.8854,15.4046,35.8557,13.9643
567,20210412,43.3651,117.348,75.0125,25.9716,20.4385,29.2376,21.5809,15.992,35.8557,14.0979
568,20210413,42.7512,125.0823,75.5283,25.3332,20.1718,28.4593,21.1173,16.2205,35.2443,13.853
569,20210414,43.2774,124.46,74.0546,25.5363,20.2688,28.9331,22.3396,16.351,35.3753,13.9198
570,20210415,42.7512,125.2601,74.5704,24.985,19.8324,28.5608,22.9719,16.3184,34.9386,13.6302
571,20210416,42.2251,127.127,74.423,24.3756,19.6142,28.4255,23.014,15.9757,34.8076,13.4521
572,20210419,43.1897,128.016,77.002,24.956,20.1718,28.7639,24.3628,16.1715,35.5937,13.5857
573,20210420,45.1628,127.2159,80.0232,25.072,19.9536,28.4255,24.1099,16.1552,36.2051,13.5857
574,20210422,45.1628,123.3932,75.9704,23.7952,19.2505,26.4966,23.1826,15.992,34.9386,13.0066
575,20210423,45.6013,122.9487,77.3705,24.3756,19.6385,27.9517,23.7727,16.6448,36.2488,13.4966
576,20210426,43.2335,116.9035,73.3914,23.505,19.1293,26.8688,23.2248,17.2975,35.3753,13.1848
577,20210427,43.4089,117.4369,73.6861,23.418,19.1536,26.835,23.7306,17.3628,35.2443,13.1848
578,20210428,43.4089,116.9035,74.3493,23.5631,19.3718,26.9027,23.6041,17.9502,35.288,13.4743
579,20210429,43.8474,116.459,73.1703,23.7952,19.8809,27.6133,24.4893,19.0925,35.3317,13.5189
580,20210504,43.4528,118.7704,73.0967,23.9693,21.0447,29.1023,25.2058,19.4189,36.2051,13.9198
581,20210505,44.3736,118.8593,73.3914,24.3175,22.2812,29.3392,24.9951,19.7779,36.2051,14.1202
582,20210506,43.5405,117.7925,72.7282,23.9403,22.8388,29.0346,25.0372,20.1695,36.1178,14.0757
583,20210507,42.532,117.348,71.5492,23.5921,22.8145,29.6437,25.6273,20.0716,36.2488,14.0757
584,20210510,43.0143,117.7925,73.023,24.0274,23.3237,30.3205,26.5546,20.3327,37.4717,14.7884
585,20210511,42.9266,116.459,72.2124,24.4336,22.7903,29.9144,26.1331,20.5612,37.2096,14.5656
586,20210512,42.6635,115.3922,71.9914,24.7528,23.8813,30.4559,26.4282,20.8876,37.297,14.7884
587,20210513,42.4443,112.4585,71.4756,24.7238,23.2752,31.4711,25.9224,21.2466,36.6855,14.677
588,20210514,42.4881,111.3917,71.6229,24.5787,23.5904,31.8095,25.8802,21.7361,37.0349,14.6993
589,20210517,42.0935,110.236,74.2756,24.2595,23.2025,31.6403,26.091,21.475,37.428,14.6547
590,20210518,41.4796,107.569,72.8756,23.7372,23.4449,31.5049,26.7232,21.9319,37.9957,14.8329
591,20210519,41.2604,106.7689,73.9809,23.7372,24.2935,32.4863,27.8613,22.0298,39.6553,15.3674
592,20210520,43.4089,109.2581,75.1599,24.2885,24.342,33.0954,28.072,21.8014,41.708,15.3674
593,20210521,42.4443,108.9025,76.5599,25.9716,24.6329,32.6555,27.6505,22.1278,40.9655,15.4342
594,20210524,42.7074,108.5469,78.1073,26.6971,24.6814,34.652,27.5662,21.7687,40.8345,15.4788
595,20210525,43.7597,108.7247,77.0757,27.1033,25.0208,34.5843,28.4092,21.8014,40.9655,15.9465
